Textbox_UWAGA,Textbox_UWAGA2,Textbox_TYTUL,Textbox_PARAMETRY
Wyszczególnienie,Przewidywana ogólna sytuacja gospodarcza przedsiębiorstwa,2017 XII,"-2,6"
Wyszczególnienie,Przewidywana ogólna sytuacja gospodarcza przedsiębiorstwa,2018 I,"2,2"
Wyszczególnienie,Przewidywana ogólna sytuacja gospodarcza przedsiębiorstwa,2018 II,"10,0"
Wyszczególnienie,Przewidywana ogólna sytuacja gospodarcza przedsiębiorstwa,2018 III,"21,7"
Wyszczególnienie,Przewidywana ogólna sytuacja gospodarcza przedsiębiorstwa,2018 IV,"13,0"
Wyszczególnienie,Przewidywana ogólna sytuacja gospodarcza przedsiębiorstwa,2018 V,"13,3"
Wyszczególnienie,Przewidywana ogólna sytuacja gospodarcza przedsiębiorstwa,2018 VI,"12,8"
Wyszczególnienie,Przewidywana ogólna sytuacja gospodarcza przedsiębiorstwa,2018 VII,"11,7"
Wyszczególnienie,Przewidywana ogólna sytuacja gospodarcza przedsiębiorstwa,2018 VIII,"7,9"
Wyszczególnienie,Przewidywana ogólna sytuacja gospodarcza przedsiębiorstwa,2018 IX,"3,4"
Wyszczególnienie,Przewidywana ogólna sytuacja gospodarcza przedsiębiorstwa,2018 X,"3,1"
Wyszczególnienie,Przewidywana ogólna sytuacja gospodarcza przedsiębiorstwa,2018 XI,"-4,9"
Wyszczególnienie,Przewidywana ogólna sytuacja gospodarcza przedsiębiorstwa,2018 XII,"-1,7"
Wyszczególnienie,Przewidywana ogólna sytuacja gospodarcza przedsiębiorstwa,2019 I,"-0,2"
Wyszczególnienie,Przewidywana ogólna sytuacja gospodarcza przedsiębiorstwa,2019 II,"-3,3"
Wyszczególnienie,Przewidywana ogólna sytuacja gospodarcza przedsiębiorstwa,2019 III,"10,3"
Wyszczególnienie,Przewidywana ogólna sytuacja gospodarcza przedsiębiorstwa,2019 IV,"6,9"
Wyszczególnienie,Przewidywana ogólna sytuacja gospodarcza przedsiębiorstwa,2019 V,"9,2"
Wyszczególnienie,Przewidywana ogólna sytuacja gospodarcza przedsiębiorstwa,2019 VI,"11,9"
Wyszczególnienie,Przewidywana ogólna sytuacja gospodarcza przedsiębiorstwa,2019 VII,"1,9"
Wyszczególnienie,Przewidywana ogólna sytuacja gospodarcza przedsiębiorstwa,2019 VIII,"3,8"
Wyszczególnienie,Przewidywana ogólna sytuacja gospodarcza przedsiębiorstwa,2019 IX,"5,3"
Wyszczególnienie,Przewidywana ogólna sytuacja gospodarcza przedsiębiorstwa,2019 X,"0,5"
Wyszczególnienie,Przewidywana ogólna sytuacja gospodarcza przedsiębiorstwa,2019 XI,"0,0"
Wyszczególnienie,Przewidywana ogólna sytuacja gospodarcza przedsiębiorstwa,2019 XII,"-6,2"
Wyszczególnienie,Przewidywana ogólna sytuacja gospodarcza przedsiębiorstwa,2020 I,"-0,7"
Wyszczególnienie,Przewidywana ogólna sytuacja gospodarcza przedsiębiorstwa,2020 II,"3,1"
Wyszczególnienie,Przewidywana ogólna sytuacja gospodarcza przedsiębiorstwa,2020 III,"3,1"
Wyszczególnienie,Przewidywana ogólna sytuacja gospodarcza przedsiębiorstwa,2020 IV,"-59,2"
Wyszczególnienie,Przewidywana ogólna sytuacja gospodarcza przedsiębiorstwa,2020 V,"-30,8"
Wyszczególnienie,Przewidywana ogólna sytuacja gospodarcza przedsiębiorstwa,2020 VI,"-24,6"
Wyszczególnienie,Przewidywana ogólna sytuacja gospodarcza przedsiębiorstwa,2020 VII,"-11,7"
Wyszczególnienie,Przewidywana ogólna sytuacja gospodarcza przedsiębiorstwa,2020 VIII,"-15,7"
Wyszczególnienie,Przewidywana ogólna sytuacja gospodarcza przedsiębiorstwa,2020 IX,"-9,4"
Wyszczególnienie,Przewidywana ogólna sytuacja gospodarcza przedsiębiorstwa,2020 X,"-7,9"
Wyszczególnienie,Przewidywana ogólna sytuacja gospodarcza przedsiębiorstwa,2020 XI,"-22,3"
Wyszczególnienie,Przewidywana ogólna sytuacja gospodarcza przedsiębiorstwa,2020 XII,"-16,7"
Wyszczególnienie,Przewidywana ogólna sytuacja gospodarcza przedsiębiorstwa,2021 I,"-15,6"
Wyszczególnienie,Przewidywana ogólna sytuacja gospodarcza przedsiębiorstwa,2021 II,"-7,1"
Wyszczególnienie,Przewidywana ogólna sytuacja gospodarcza przedsiębiorstwa,2021 III,"-5,4"
Wyszczególnienie,Przewidywana ogólna sytuacja gospodarcza przedsiębiorstwa,2021 IV,"2,0"
Wyszczególnienie,Przewidywana ogólna sytuacja gospodarcza przedsiębiorstwa,2021 V,"5,2"
Wyszczególnienie,Przewidywana ogólna sytuacja gospodarcza przedsiębiorstwa,2021 VI,"3,0"
Wyszczególnienie,Przewidywana ogólna sytuacja gospodarcza przedsiębiorstwa,2021 VII,"1,6"
Wyszczególnienie,Przewidywana ogólna sytuacja gospodarcza przedsiębiorstwa,2021 VIII,"0,5"
Wyszczególnienie,Przewidywana ogólna sytuacja gospodarcza przedsiębiorstwa,2021 IX,"-6,2"
Wyszczególnienie,Przewidywana ogólna sytuacja gospodarcza przedsiębiorstwa,2021 X,"-5,9"
Wyszczególnienie,Przewidywana ogólna sytuacja gospodarcza przedsiębiorstwa,2021 XI,"-8,6"
Wyszczególnienie,Przewidywana ogólna sytuacja gospodarcza przedsiębiorstwa,2021 XII,"-9,8"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2014 I,"1,9"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2014 II,"13,1"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2014 III,"16,3"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2014 IV,"25,9"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2014 V,"28,3"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2014 VI,"18,3"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2014 VII,"15,3"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2014 VIII,"13,1"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2014 IX,"7,5"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2014 X,"2,2"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2014 XI,"-1,5"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2014 XII,"-2,4"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2015 I,"1,0"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2015 II,"12,7"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2015 III,"22,5"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2015 IV,"25,0"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2015 V,"27,6"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2015 VI,"18,6"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2015 VII,"17,4"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2015 VIII,"14,7"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2015 IX,"7,6"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2015 X,"6,8"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2015 XI,"6,9"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2015 XII,"-4,4"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2016 I,"0,0"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2016 II,"16,5"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2016 III,"23,9"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2016 IV,"23,7"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2016 V,"27,4"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2016 VI,"21,2"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2016 VII,"27,5"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2016 VIII,"15,5"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2016 IX,"17,6"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2016 X,"10,7"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2016 XI,"5,3"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2016 XII,"9,5"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2017 I,"8,7"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2017 II,"17,3"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2017 III,"27,5"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2017 IV,"36,2"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2017 V,"35,6"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2017 VI,"32,5"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2017 VII,"29,2"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2017 VIII,"22,2"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2017 IX,"17,8"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2017 X,"17,8"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2017 XI,"14,2"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2017 XII,"12,4"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2018 I,"18,8"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2018 II,"22,8"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2018 III,"34,3"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2018 IV,"27,4"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2018 V,"25,6"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2018 VI,"27,5"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2018 VII,"23,7"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2018 VIII,"24,3"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2018 IX,"18,2"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2018 X,"14,5"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2018 XI,"11,1"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2018 XII,"10,2"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2019 I,"10,9"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2019 II,"16,6"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2019 III,"22,8"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2019 IV,"29,7"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2019 V,"33,5"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2019 VI,"28,2"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2019 VII,"20,0"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2019 VIII,"19,1"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2019 IX,"14,7"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2019 X,"5,3"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2019 XI,"7,7"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2019 XII,"0,0"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2020 I,"12,3"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2020 II,"16,9"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2020 III,"20,2"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2020 IV,"-38,9"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2020 V,"-19,5"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2020 VI,"-10,5"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2020 VII,"4,6"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2020 VIII,"-7,0"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2020 IX,"2,1"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2020 X,"-4,9"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2020 XI,"-21,5"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2020 XII,"-11,4"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2021 I,"-11,0"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2021 II,"-3,7"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2021 III,"4,8"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2021 IV,"11,8"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2021 V,"21,6"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2021 VI,"20,1"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2021 VII,"6,1"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2021 VIII,"5,0"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2021 IX,"5,1"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2021 X,"-2,1"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2021 XI,"-3,7"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2021 XII,"-3,8"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2014 I,"-12,1"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2014 II,"0,2"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2014 III,"6,9"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2014 IV,"7,7"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2014 V,"11,3"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2014 VI,"7,3"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2014 VII,"2,9"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2014 VIII,"2,2"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2014 IX,"0,0"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2014 X,"0,1"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2014 XI,"-2,6"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2014 XII,"-7,8"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2015 I,"-10,5"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2015 II,"-1,1"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2015 III,"0,0"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2015 IV,"2,4"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2015 V,"4,7"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2015 VI,"6,6"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2015 VII,"3,7"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2015 VIII,"7,5"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2015 IX,"6,8"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2015 X,"2,7"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2015 XI,"1,6"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2015 XII,"-8,6"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2016 I,"-6,4"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2016 II,"0,4"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2016 III,"0,3"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2016 IV,"1,8"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2016 V,"4,7"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2016 VI,"6,9"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2016 VII,"4,7"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2016 VIII,"1,0"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2016 IX,"3,3"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2016 X,"-5,1"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2016 XI,"-5,6"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2016 XII,"-7,4"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2017 I,"-7,2"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2017 II,"-6,4"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2017 III,"2,3"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2017 IV,"8,5"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2017 V,"9,5"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2017 VI,"13,7"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2017 VII,"7,7"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2017 VIII,"1,4"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2017 IX,"-0,9"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2017 X,"1,7"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2017 XI,"2,3"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2017 XII,"-2,5"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2018 I,"-1,9"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2018 II,"2,7"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2018 III,"12,6"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2018 IV,"7,6"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2018 V,"10,4"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2018 VI,"11,2"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2018 VII,"8,9"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2018 VIII,"4,8"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2018 IX,"0,5"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2018 X,"0,8"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2018 XI,"-5,5"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2018 XII,"-5,8"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2019 I,"-1,4"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2019 II,"-1,6"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2019 III,"4,3"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2019 IV,"8,0"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2019 V,"7,7"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2019 VI,"10,5"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2019 VII,"3,3"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2019 VIII,"5,7"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2019 IX,"-1,6"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2019 X,"0,6"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2019 XI,"-3,4"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2019 XII,"-9,7"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2020 I,"-6,1"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2020 II,"-3,1"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2020 III,"2,2"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2020 IV,"-60,3"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2020 V,"-35,5"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2020 VI,"-18,5"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2020 VII,"-8,0"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2020 VIII,"-15,0"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2020 IX,"-5,9"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2020 X,"-8,5"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2020 XI,"-17,8"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2020 XII,"-17,5"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2021 I,"-13,4"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2021 II,"-13,0"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2021 III,"-9,7"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2021 IV,"-3,2"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2021 V,"-0,5"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2021 VI,"2,4"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2021 VII,"-3,6"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2021 VIII,"-2,6"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2021 IX,"-4,4"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2021 X,"-4,3"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2021 XI,"-6,4"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2021 XII,"-8,2"
Wyszczególnienie,Przewidywane zatrudnienie,2014 I,"-26,6"
Wyszczególnienie,Przewidywane zatrudnienie,2014 II,"-17,8"
Wyszczególnienie,Przewidywane zatrudnienie,2014 III,"-8,5"
Wyszczególnienie,Przewidywane zatrudnienie,2014 IV,"-4,0"
Wyszczególnienie,Przewidywane zatrudnienie,2014 V,"-2,4"
