Textbox_UWAGA,Textbox_UWAGA2,Textbox_TYTUL,Textbox_PARAMETRY
Wyszczególnienie,Przewidywana ogólna sytuacja gospodarcza przedsiębiorstwa,2020 VII,"-18,3"
Wyszczególnienie,Przewidywana ogólna sytuacja gospodarcza przedsiębiorstwa,2020 VIII,"-19,3"
Wyszczególnienie,Przewidywana ogólna sytuacja gospodarcza przedsiębiorstwa,2020 IX,"-18,4"
Wyszczególnienie,Przewidywana ogólna sytuacja gospodarcza przedsiębiorstwa,2020 X,"-24,0"
Wyszczególnienie,Przewidywana ogólna sytuacja gospodarcza przedsiębiorstwa,2020 XI,"-39,0"
Wyszczególnienie,Przewidywana ogólna sytuacja gospodarcza przedsiębiorstwa,2020 XII,"-31,3"
Wyszczególnienie,Przewidywana ogólna sytuacja gospodarcza przedsiębiorstwa,2021 I,"-27,0"
Wyszczególnienie,Przewidywana ogólna sytuacja gospodarcza przedsiębiorstwa,2021 II,"-20,3"
Wyszczególnienie,Przewidywana ogólna sytuacja gospodarcza przedsiębiorstwa,2021 III,"-13,8"
Wyszczególnienie,Przewidywana ogólna sytuacja gospodarcza przedsiębiorstwa,2021 IV,"-11,7"
Wyszczególnienie,Przewidywana ogólna sytuacja gospodarcza przedsiębiorstwa,2021 V,"-4,2"
Wyszczególnienie,Przewidywana ogólna sytuacja gospodarcza przedsiębiorstwa,2021 VI,"-2,1"
Wyszczególnienie,Przewidywana ogólna sytuacja gospodarcza przedsiębiorstwa,2021 VII,"-3,1"
Wyszczególnienie,Przewidywana ogólna sytuacja gospodarcza przedsiębiorstwa,2021 VIII,"-6,3"
Wyszczególnienie,Przewidywana ogólna sytuacja gospodarcza przedsiębiorstwa,2021 IX,"-10,0"
Wyszczególnienie,Przewidywana ogólna sytuacja gospodarcza przedsiębiorstwa,2021 X,"-12,1"
Wyszczególnienie,Przewidywana ogólna sytuacja gospodarcza przedsiębiorstwa,2021 XI,"-18,0"
Wyszczególnienie,Przewidywana ogólna sytuacja gospodarcza przedsiębiorstwa,2021 XII,"-22,8"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2014 I,"-20,8"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2014 II,"-6,3"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2014 III,"6,8"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2014 IV,"11,5"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2014 V,"9,4"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2014 VI,"7,4"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2014 VII,"4,5"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2014 VIII,"1,2"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2014 IX,"-7,3"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2014 X,"-14,9"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2014 XI,"-22,6"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2014 XII,"-28,0"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2015 I,"-16,5"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2015 II,"-3,7"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2015 III,"8,5"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2015 IV,"11,0"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2015 V,"9,9"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2015 VI,"7,9"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2015 VII,"5,2"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2015 VIII,"2,3"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2015 IX,"-6,9"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2015 X,"-13,5"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2015 XI,"-20,3"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2015 XII,"-25,2"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2016 I,"-16,4"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2016 II,"-0,4"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2016 III,"6,7"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2016 IV,"11,9"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2016 V,"11,9"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2016 VI,"8,2"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2016 VII,"4,9"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2016 VIII,"0,4"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2016 IX,"-4,5"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2016 X,"-13,0"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2016 XI,"-20,4"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2016 XII,"-24,5"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2017 I,"-13,6"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2017 II,"-0,2"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2017 III,"12,9"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2017 IV,"16,3"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2017 V,"12,4"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2017 VI,"12,8"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2017 VII,"11,5"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2017 VIII,"7,2"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2017 IX,"1,4"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2017 X,"-4,0"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2017 XI,"-9,6"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2017 XII,"-15,1"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2018 I,"-0,1"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2018 II,"8,8"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2018 III,"15,4"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2018 IV,"17,3"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2018 V,"15,1"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2018 VI,"12,4"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2018 VII,"9,8"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2018 VIII,"7,9"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2018 IX,"3,0"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2018 X,"-2,2"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2018 XI,"-6,6"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2018 XII,"-9,6"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2019 I,"-2,0"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2019 II,"8,0"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2019 III,"13,7"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2019 IV,"15,2"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2019 V,"10,5"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2019 VI,"8,9"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2019 VII,"5,5"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2019 VIII,"2,8"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2019 IX,"-0,9"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2019 X,"-6,6"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2019 XI,"-10,6"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2019 XII,"-15,6"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2020 I,"-9,2"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2020 II,"-1,6"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2020 III,"-1,1"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2020 IV,"-64,4"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2020 V,"-46,0"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2020 VI,"-28,3"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2020 VII,"-17,9"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2020 VIII,"-17,9"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2020 IX,"-18,5"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2020 X,"-24,1"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2020 XI,"-38,9"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2020 XII,"-32,0"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2021 I,"-25,4"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2021 II,"-18,6"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2021 III,"-10,2"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2021 IV,"-8,6"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2021 V,"-1,6"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2021 VI,"-0,9"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2021 VII,"-1,9"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2021 VIII,"-5,6"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2021 IX,"-9,3"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2021 X,"-12,7"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2021 XI,"-18,0"
Wyszczególnienie,Przewidywany portfel zamówień na rynku krajowym,2021 XII,"-21,3"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2014 I,"-28,5"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2014 II,"-20,0"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2014 III,"-6,9"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2014 IV,"-0,9"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2014 V,"0,3"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2014 VI,"1,2"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2014 VII,"-0,5"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2014 VIII,"-0,4"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2014 IX,"-5,8"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2014 X,"-12,0"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2014 XI,"-19,1"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2014 XII,"-27,6"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2015 I,"-21,7"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2015 II,"-14,6"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2015 III,"-2,6"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2015 IV,"0,7"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2015 V,"1,4"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2015 VI,"0,8"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2015 VII,"1,4"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2015 VIII,"0,1"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2015 IX,"-6,6"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2015 X,"-11,0"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2015 XI,"-17,0"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2015 XII,"-23,8"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2016 I,"-21,7"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2016 II,"-11,6"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2016 III,"-4,6"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2016 IV,"2,0"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2016 V,"4,0"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2016 VI,"3,1"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2016 VII,"-0,2"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2016 VIII,"-1,7"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2016 IX,"-5,2"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2016 X,"-11,2"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2016 XI,"-17,6"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2016 XII,"-23,8"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2017 I,"-20,8"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2017 II,"-11,8"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2017 III,"-1,5"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2017 IV,"6,0"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2017 V,"5,2"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2017 VI,"9,6"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2017 VII,"8,1"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2017 VIII,"5,9"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2017 IX,"2,6"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2017 X,"-2,1"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2017 XI,"-7,2"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2017 XII,"-12,4"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2018 I,"-6,4"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2018 II,"0,2"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2018 III,"6,0"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2018 IV,"8,4"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2018 V,"8,2"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2018 VI,"8,2"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2018 VII,"5,9"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2018 VIII,"6,5"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2018 IX,"3,1"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2018 X,"-1,3"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2018 XI,"-5,0"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2018 XII,"-9,6"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2019 I,"-8,9"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2019 II,"-1,4"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2019 III,"4,3"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2019 IV,"6,5"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2019 V,"5,5"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2019 VI,"3,7"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2019 VII,"2,3"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2019 VIII,"0,8"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2019 IX,"-3,2"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2019 X,"-7,2"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2019 XI,"-10,3"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2019 XII,"-16,0"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2020 I,"-13,8"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2020 II,"-8,4"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2020 III,"-7,1"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2020 IV,"-67,4"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2020 V,"-49,7"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2020 VI,"-31,1"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2020 VII,"-19,3"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2020 VIII,"-19,7"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2020 IX,"-17,7"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2020 X,"-23,2"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2020 XI,"-38,0"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2020 XII,"-32,6"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2021 I,"-27,8"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2021 II,"-23,7"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2021 III,"-15,4"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2021 IV,"-13,6"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2021 V,"-6,2"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2021 VI,"-5,3"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2021 VII,"-4,7"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2021 VIII,"-7,9"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2021 IX,"-10,0"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2021 X,"-12,4"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2021 XI,"-17,9"
Wyszczególnienie,Przewidywana sytuacja finansowa przedsiębiorstwa,2021 XII,"-22,5"
Wyszczególnienie,Przewidywane zatrudnienie,2014 I,"-21,6"
Wyszczególnienie,Przewidywane zatrudnienie,2014 II,"-13,2"
Wyszczególnienie,Przewidywane zatrudnienie,2014 III,"-4,4"
Wyszczególnienie,Przewidywane zatrudnienie,2014 IV,"-0,9"
Wyszczególnienie,Przewidywane zatrudnienie,2014 V,"-0,8"
Wyszczególnienie,Przewidywane zatrudnienie,2014 VI,"-1,7"
Wyszczególnienie,Przewidywane zatrudnienie,2014 VII,"-3,6"
Wyszczególnienie,Przewidywane zatrudnienie,2014 VIII,"-4,7"
Wyszczególnienie,Przewidywane zatrudnienie,2014 IX,"-9,3"
Wyszczególnienie,Przewidywane zatrudnienie,2014 X,"-14,7"
Wyszczególnienie,Przewidywane zatrudnienie,2014 XI,"-19,6"
Wyszczególnienie,Przewidywane zatrudnienie,2014 XII,"-24,7"
Wyszczególnienie,Przewidywane zatrudnienie,2015 I,"-16,3"
Wyszczególnienie,Przewidywane zatrudnienie,2015 II,"-8,7"
Wyszczególnienie,Przewidywane zatrudnienie,2015 III,"-2,5"
Wyszczególnienie,Przewidywane zatrudnienie,2015 IV,"0,8"
Wyszczególnienie,Przewidywane zatrudnienie,2015 V,"-1,5"
Wyszczególnienie,Przewidywane zatrudnienie,2015 VI,"-3,0"
Wyszczególnienie,Przewidywane zatrudnienie,2015 VII,"-3,1"
Wyszczególnienie,Przewidywane zatrudnienie,2015 VIII,"-4,4"
Wyszczególnienie,Przewidywane zatrudnienie,2015 IX,"-8,2"
Wyszczególnienie,Przewidywane zatrudnienie,2015 X,"-12,6"
Wyszczególnienie,Przewidywane zatrudnienie,2015 XI,"-16,8"
Wyszczególnienie,Przewidywane zatrudnienie,2015 XII,"-20,8"
Wyszczególnienie,Przewidywane zatrudnienie,2016 I,"-16,9"
Wyszczególnienie,Przewidywane zatrudnienie,2016 II,"-8,0"
Wyszczególnienie,Przewidywane zatrudnienie,2016 III,"-3,6"
Wyszczególnienie,Przewidywane zatrudnienie,2016 IV,"0,2"
Wyszczególnienie,Przewidywane zatrudnienie,2016 V,"0,4"
Wyszczególnienie,Przewidywane zatrudnienie,2016 VI,"-0,6"
Wyszczególnienie,Przewidywane zatrudnienie,2016 VII,"-2,8"
Wyszczególnienie,Przewidywane zatrudnienie,2016 VIII,"-4,9"
Wyszczególnienie,Przewidywane zatrudnienie,2016 IX,"-7,2"
Wyszczególnienie,Przewidywane zatrudnienie,2016 X,"-11,3"
Wyszczególnienie,Przewidywane zatrudnienie,2016 XI,"-16,5"
Wyszczególnienie,Przewidywane zatrudnienie,2016 XII,"-19,8"
Wyszczególnienie,Przewidywane zatrudnienie,2017 I,"-10,1"
Wyszczególnienie,Przewidywane zatrudnienie,2017 II,"-3,8"
Wyszczególnienie,Przewidywane zatrudnienie,2017 III,"2,9"
Wyszczególnienie,Przewidywane zatrudnienie,2017 IV,"5,7"
Wyszczególnienie,Przewidywane zatrudnienie,2017 V,"5,0"
Wyszczególnienie,Przewidywane zatrudnienie,2017 VI,"5,8"
Wyszczególnienie,Przewidywane zatrudnienie,2017 VII,"2,8"
Wyszczególnienie,Przewidywane zatrudnienie,2017 VIII,"2,9"
Wyszczególnienie,Przewidywane zatrudnienie,2017 IX,"1,2"
Wyszczególnienie,Przewidywane zatrudnienie,2017 X,"-0,5"
Wyszczególnienie,Przewidywane zatrudnienie,2017 XI,"-4,6"
Wyszczególnienie,Przewidywane zatrudnienie,2017 XII,"-6,4"
Wyszczególnienie,Przewidywane zatrudnienie,2018 I,"0,0"
Wyszczególnienie,Przewidywane zatrudnienie,2018 II,"6,4"
Wyszczególnienie,Przewidywane zatrudnienie,2018 III,"9,8"
